activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,1430097,[],CHEMBL832603,"Inhibitory concentration against human Protein kinase B, alpha ",B,,,BAO_0000190,BAO_0000357,single protein format,CCC(C)c1nc(-c2ccc(CN3CCC(n4c(O)nc5ccccc54)CC3)cc2)c(-c2ccccc2)nc1O,,,CHEMBL1141888,Bioorg. Med. Chem. Lett.,2005.0,"{'bei': '8.94', 'le': '0.16', 'lle': '-2.15', 'sei': '5.46'}",CHEMBL428861,,CHEMBL428861,4.77,False,http://www.openphacts.org/units/Nanomolar,368063,=,1,True,=,,IC50,nM,,17000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,nM,UO_0000065,,17000.0
,1430522,[],CHEMBL832603,"Inhibitory concentration against human Protein kinase B, alpha ",B,,,BAO_0000190,BAO_0000357,single protein format,CCC(C)c1nc(-c2ccccc2)c(-c2ccc(CN3CCC(n4c(=O)[nH]c5ccccc54)CC3)cc2)[nH]c1=O,,,CHEMBL1141888,Bioorg. Med. Chem. Lett.,2005.0,,CHEMBL3143721,,CHEMBL3143721,,False,http://www.openphacts.org/units/Nanomolar,368067,>,1,True,>,,IC50,nM,,50000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,nM,UO_0000065,,50000.0
,1430525,[],CHEMBL832603,"Inhibitory concentration against human Protein kinase B, alpha ",B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)Cc1nc(-c2ccc(CN3CCC(n4c(O)nc5ccccc54)CC3)cc2)c(-c2ccccc2)nc1O,,,CHEMBL1141888,Bioorg. Med. Chem. Lett.,2005.0,,CHEMBL362016,,CHEMBL362016,,False,http://www.openphacts.org/units/Nanomolar,368072,>,1,True,>,,IC50,nM,,50000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,nM,UO_0000065,,50000.0
,1430528,[],CHEMBL832603,"Inhibitory concentration against human Protein kinase B, alpha ",B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)Cc1nc(-c2ccccc2)c(-c2ccc(CN3CCC(n4c(O)nc5ccccc54)CC3)cc2)nc1O,,,CHEMBL1141888,Bioorg. Med. Chem. Lett.,2005.0,"{'bei': '8.76', 'le': '0.16', 'lle': '-1.94', 'sei': '5.35'}",CHEMBL178468,,CHEMBL178468,4.67,False,http://www.openphacts.org/units/Nanomolar,368078,=,1,True,=,,IC50,nM,,21200.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,nM,UO_0000065,,21200.0
,1430532,[],CHEMBL832603,"Inhibitory concentration against human Protein kinase B, alpha ",B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)c1ccc2nc(-c3ccc(CN4CCC(n5c(=O)[nH]c6ccccc65)CC4)cc3)c(-c3ccccc3)nc2c1,,,CHEMBL1141888,Bioorg. Med. Chem. Lett.,2005.0,"{'bei': '11.91', 'le': '0.22', 'lle': '0.48', 'sei': '6.36'}",CHEMBL272292,,CHEMBL272292,6.62,True,http://www.openphacts.org/units/Nanomolar,368084,=,1,True,=,,IC50,nM,,240.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,nM,UO_0000065,,240.0
,1430535,[],CHEMBL832603,"Inhibitory concentration against human Protein kinase B, alpha ",B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)c1ccc2nc(-c3ccccc3)c(-c3ccc(CN4CCC(n5c(=O)[nH]c6ccccc65)CC4)cc3)nc2c1,,,CHEMBL1141888,Bioorg. Med. Chem. Lett.,2005.0,"{'bei': '12.20', 'le': '0.22', 'lle': '0.64', 'sei': '6.51'}",CHEMBL273160,,CHEMBL273160,6.78,True,http://www.openphacts.org/units/Nanomolar,368085,=,1,True,=,,IC50,nM,,166.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,nM,UO_0000065,,166.0
,1430639,[],CHEMBL832603,"Inhibitory concentration against human Protein kinase B, alpha ",B,,,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(-c3nc4ccc(-c5nn[nH]n5)cc4nc3-c3ccccc3)cc2)CC1,,,CHEMBL1141888,Bioorg. Med. Chem. Lett.,2005.0,"{'bei': '12.42', 'le': '0.22', 'lle': '1.58', 'sei': '5.94'}",CHEMBL271091,,CHEMBL271091,7.20,True,http://www.openphacts.org/units/Nanomolar,368086,=,1,True,=,,IC50,nM,,63.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,nM,UO_0000065,,63.0
,1430642,[],CHEMBL832603,"Inhibitory concentration against human Protein kinase B, alpha ",B,,,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(-c3nc4cc(-c5nn[nH]n5)ccc4nc3-c3ccccc3)cc2)CC1,,,CHEMBL1141888,Bioorg. Med. Chem. Lett.,2005.0,"{'bei': '13.28', 'le': '0.24', 'lle': '2.08', 'sei': '6.35'}",CHEMBL408151,,CHEMBL408151,7.70,True,http://www.openphacts.org/units/Nanomolar,368087,=,1,True,=,,IC50,nM,,20.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,nM,UO_0000065,,20.0
,1430645,[],CHEMBL832603,"Inhibitory concentration against human Protein kinase B, alpha ",B,,,BAO_0000190,BAO_0000357,single protein format,Cn1nnc(-c2ccc3nc(-c4ccc(CN5CCC(n6c(O)nc7ccccc76)CC5)cc4)c(-c4ccccc4)nc3c2)n1,,,CHEMBL1141888,Bioorg. Med. Chem. Lett.,2005.0,"{'bei': '10.04', 'le': '0.18', 'lle': '-0.09', 'sei': '5.39'}",CHEMBL181419,,CHEMBL181419,5.96,False,http://www.openphacts.org/units/Nanomolar,368092,=,1,True,=,,IC50,nM,,1089.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,nM,UO_0000065,,1089.0
,1430648,[],CHEMBL832603,"Inhibitory concentration against human Protein kinase B, alpha ",B,,,BAO_0000190,BAO_0000357,single protein format,Cn1nnc(-c2ccc3nc(-c4ccccc4)c(-c4ccc(CN5CCC(n6c(O)nc7ccccc76)CC5)cc4)nc3c2)n1,,,CHEMBL1141888,Bioorg. Med. Chem. Lett.,2005.0,"{'bei': '12.23', 'le': '0.22', 'lle': '1.21', 'sei': '6.56'}",CHEMBL180058,,CHEMBL180058,7.26,False,http://www.openphacts.org/units/Nanomolar,368093,=,1,True,=,,IC50,nM,,55.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,nM,UO_0000065,,55.0
,1430651,[],CHEMBL832603,"Inhibitory concentration against human Protein kinase B, alpha ",B,,,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(-c3nc4cc5cn[nH]c5cc4nc3-c3ccccc3)cc2)CC1,,,CHEMBL1141888,Bioorg. Med. Chem. Lett.,2005.0,"{'bei': '12.82', 'le': '0.23', 'lle': '0.75', 'sei': '7.40'}",CHEMBL180231,,CHEMBL180231,7.07,True,http://www.openphacts.org/units/Nanomolar,368094,=,1,True,=,,IC50,nM,,85.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,nM,UO_0000065,,85.0
,1430654,[],CHEMBL832603,"Inhibitory concentration against human Protein kinase B, alpha ",B,,,BAO_0000190,BAO_0000357,single protein format,O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(-c3nc4cc5[nH]cnc5cc4nc3-c3ccccc3)cc2)CC1,,,CHEMBL1141888,Bioorg. Med. Chem. Lett.,2005.0,"{'bei': '13.12', 'le': '0.24', 'lle': '0.92', 'sei': '7.58'}",CHEMBL258844,,CHEMBL258844,7.24,True,http://www.openphacts.org/units/Nanomolar,368095,=,1,True,=,,IC50,nM,,58.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,nM,UO_0000065,,58.0
,1462034,[],CHEMBL828500,Inhibition of human Akt1,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)OC(=O)N1CCn2cc(C3=C(c4cnc5ccccn45)C(=O)NC3=O)c3cccc(c32)C1,,,CHEMBL1138659,J. Med. Chem.,2004.0,,CHEMBL363058,,CHEMBL363058,,False,http://www.openphacts.org/units/Nanomolar,378677,>,1,True,>,,IC50,nM,,20000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,20.0
,1462150,[],CHEMBL828500,Inhibition of human Akt1,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCCCC1)CC2,,,CHEMBL1138659,J. Med. Chem.,2004.0,,CHEMBL362588,,CHEMBL362588,,False,http://www.openphacts.org/units/Nanomolar,378699,>,1,True,>,,IC50,nM,,20000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,20.0
,1462172,[],CHEMBL828500,Inhibition of human Akt1,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc2c3c(c1)c(C1=C(c4cnc5ccccn45)C(=O)NC1=O)cn3CCN(C(=O)N1CCCCC1)C2,,,CHEMBL1138659,J. Med. Chem.,2004.0,,CHEMBL186290,,CHEMBL186290,,False,http://www.openphacts.org/units/Nanomolar,378328,>,1,True,>,,IC50,nM,,20000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,20.0
,1462285,[],CHEMBL828500,Inhibition of human Akt1,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCOCC1)CC2,,,CHEMBL1138659,J. Med. Chem.,2004.0,,CHEMBL178737,,CHEMBL178737,,False,http://www.openphacts.org/units/Nanomolar,378351,>,1,True,>,,IC50,nM,,20000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,20.0
,1462301,[],CHEMBL828500,Inhibition of human Akt1,B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)C(=O)N1CCn2cc(C3=C(c4cnc5ccccn45)C(=O)NC3=O)c3cccc(c32)C1,,,CHEMBL1138659,J. Med. Chem.,2004.0,,CHEMBL362814,,CHEMBL362814,,False,http://www.openphacts.org/units/Nanomolar,378376,>,1,True,>,,IC50,nM,,20000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,20.0
,1462427,[],CHEMBL828500,Inhibition of human Akt1,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cc(F)cc13)CN(C(=O)N1CCCCC1)CC2,,,CHEMBL1138659,J. Med. Chem.,2004.0,,CHEMBL362558,LY-2090314,CHEMBL362558,,False,http://www.openphacts.org/units/Nanomolar,378400,>,1,True,>,,IC50,nM,,20000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,20.0
,1489880,[],CHEMBL828489,Inhibition of AKT kinase,B,,,BAO_0000190,BAO_0000357,single protein format,N#C/C(=C1/Nc2ccccc2S1)c1ccnc(NCCc2cccnc2)n1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,,,CHEMBL1140315,J. Med. Chem.,2005.0,,CHEMBL1788116,,CHEMBL191384,,False,http://www.openphacts.org/units/Nanomolar,385726,>,1,True,>,,IC50,nM,,10000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,10.0
,1498192,[],CHEMBL828149,Inhibition of protein kinase B alpha (Akt1) in fluorescent enzymatic assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC1=C(C#N)c2nc(N)c(C#N)c(C)c2/C1=C/c1ccc(-c2ccc(C(=O)O)c(Cl)c2)o1,,,CHEMBL1143561,J. Med. Chem.,2005.0,"{'bei': '12.61', 'le': '0.24', 'lle': '0.28', 'sei': '4.08'}",CHEMBL192519,,CHEMBL192519,5.58,False,http://www.openphacts.org/units/Nanomolar,387891,=,1,True,=,,IC50,nM,,2600.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,2.6
,1498194,[],CHEMBL828149,Inhibition of protein kinase B alpha (Akt1) in fluorescent enzymatic assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(/C=C/c1nc2ccccc2[nH]1)c1c(O)nc2ccc(Cl)cc2c1-c1ccccc1,,,CHEMBL1143561,J. Med. Chem.,2005.0,"{'bei': '12.55', 'le': '0.24', 'lle': '-0.68', 'sei': '6.78'}",CHEMBL190313,,CHEMBL190313,5.35,False,http://www.openphacts.org/units/Nanomolar,387917,=,1,True,=,,IC50,nM,,4500.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,4.5
,1498199,[],CHEMBL828149,Inhibition of protein kinase B alpha (Akt1) in fluorescent enzymatic assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(O)c1cc(-c2ccc(C=C3C(=O)c4ccccc4C3=O)o2)ccc1O,,,CHEMBL1143561,J. Med. Chem.,2005.0,"{'bei': '12.77', 'le': '0.23', 'lle': '0.79', 'sei': '4.39'}",CHEMBL175828,,CHEMBL175828,4.60,False,http://www.openphacts.org/units/Nanomolar,387970,=,1,True,=,,IC50,nM,,25100.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,25.1
,1498201,[],CHEMBL828149,Inhibition of protein kinase B alpha (Akt1) in fluorescent enzymatic assay,B,,,BAO_0000190,BAO_0000357,single protein format,O=S(=O)(NCCNC/C=C/c1ccc(Br)cc1)c1cccc2cnccc12,,,CHEMBL1143561,J. Med. Chem.,2005.0,"{'bei': '12.63', 'le': '0.29', 'lle': '2.06', 'sei': '7.93'}",CHEMBL104264,,CHEMBL104264,5.64,False,http://www.openphacts.org/units/Nanomolar,387971,=,1,True,=,,IC50,nM,,2300.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,2.3
,1498299,[],CHEMBL828149,Inhibition of protein kinase B alpha (Akt1) in fluorescent enzymatic assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC1=C(C#N)c2nc(N)c(C#N)c(C)c2/C1=C/c1ccc(-c2ccc(C(=O)O)cc2)o1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1143561,J. Med. Chem.,2005.0,,CHEMBL365978,,CHEMBL365978,,True,http://www.openphacts.org/units/Nanomolar,387995,=,1,True,=,,IC50,nM,,126000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,126.0
,1498300,[],CHEMBL828149,Inhibition of protein kinase B alpha (Akt1) in fluorescent enzymatic assay,B,,,BAO_0000190,BAO_0000357,single protein format,CC1=C(C#N)c2nc(N)c(C#N)c(C)c2/C1=C/c1ccc(-c2cccc(C(=O)O)c2)o1,,,CHEMBL1143561,J. Med. Chem.,2005.0,"{'bei': '10.33', 'le': '0.19', 'lle': '-0.43', 'sei': '3.08'}",CHEMBL193261,,CHEMBL193261,4.22,True,http://www.openphacts.org/units/Nanomolar,387651,=,1,True,=,,IC50,nM,,60200.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,60.2
,1507333,[],CHEMBL829440,"Inhibition of Protein kinase B, alpha (Akt1)",B,,,BAO_0000190,BAO_0000357,single protein format,CC(CN(C)C)Oc1ccc(Cl)cc1NC(=O)Nc1cnc(C#N)cn1,,,CHEMBL1143624,J. Med. Chem.,2005.0,,CHEMBL425904,,CHEMBL425904,,False,http://www.openphacts.org/units/Nanomolar,390860,>,1,True,>,,IC50,nM,,50000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,nM,UO_0000065,,50000.0
,1507350,[],CHEMBL829440,"Inhibition of Protein kinase B, alpha (Akt1)",B,,,BAO_0000190,BAO_0000357,single protein format,CC1(COc2ccc(Cl)cc2NC(=O)Nc2cnc(C#N)cn2)COC1,,,CHEMBL1143624,J. Med. Chem.,2005.0,"{'bei': '13.47', 'le': '0.26', 'lle': '1.98', 'sei': '4.61'}",CHEMBL192161,,CHEMBL192161,5.04,False,http://www.openphacts.org/units/Nanomolar,390922,=,1,True,=,,IC50,nM,,9210.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,nM,UO_0000065,,9210.0
,1662509,[],CHEMBL864555,Inhibitory activity against Akt1,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)c1cc2c(C)n[nH]c2s1,,,CHEMBL1148538,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL200586,,CHEMBL200586,,False,http://www.openphacts.org/units/Nanomolar,414718,>,1,True,>,,IC50,nM,,100000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,100.0
,1662594,[],CHEMBL864555,Inhibitory activity against Akt1,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1n[nH]c2sc(C(N)=O)c(NC(=O)Nc3ccccc3)c12,,,CHEMBL1148538,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '16.00', 'le': '0.31', 'lle': '2.37', 'sei': '4.47'}",CHEMBL199996,,CHEMBL199996,5.05,False,http://www.openphacts.org/units/Nanomolar,414739,=,1,True,=,,IC50,nM,,9000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,9.0
,1662595,[],CHEMBL864555,Inhibitory activity against Akt1,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1n[nH]c2sc(C(N)=O)c(NC(=O)c3ccc(Cl)cc3)c12,,,CHEMBL1148538,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL199658,,CHEMBL199658,,False,http://www.openphacts.org/units/Nanomolar,414738,>,1,True,>,,IC50,nM,,100000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,100.0
,1662596,[],CHEMBL864555,Inhibitory activity against Akt1,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1n[nH]c2sc(C(N)=O)c(NC(=O)c3cccc(Cl)c3)c12,,,CHEMBL1148538,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL199657,,CHEMBL199657,,False,http://www.openphacts.org/units/Nanomolar,414737,>,1,True,>,,IC50,nM,,100000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,100.0
,1662597,[],CHEMBL864555,Inhibitory activity against Akt1,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1n[nH]c2sc(C(N)=O)c(NC(=O)c3ccccc3Cl)c12,,,CHEMBL1148538,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL371695,,CHEMBL371695,,False,http://www.openphacts.org/units/Nanomolar,414736,>,1,True,>,,IC50,nM,,100000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,100.0
,1662598,[],CHEMBL864555,Inhibitory activity against Akt1,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1n[nH]c2sc(C(N)=O)c(NC(=O)c3cccs3)c12,,,CHEMBL1148538,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '15.57', 'le': '0.33', 'lle': '2.42', 'sei': '4.73'}",CHEMBL382070,,CHEMBL382070,4.77,False,http://www.openphacts.org/units/Nanomolar,414735,=,1,True,=,,IC50,nM,,17000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,17.0
,1662599,[],CHEMBL864555,Inhibitory activity against Akt1,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1n[nH]c2sc(C(N)=O)c(NC(=O)COc3ccccc3)c12,,,CHEMBL1148538,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL199759,,CHEMBL199759,,False,http://www.openphacts.org/units/Nanomolar,414734,>,1,True,>,,IC50,nM,,100000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,100.0
,1662600,[],CHEMBL864555,Inhibitory activity against Akt1,B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)C(=O)Nc1c(C(N)=O)sc2[nH]nc(C)c12,,,CHEMBL1148538,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL370199,,CHEMBL370199,,False,http://www.openphacts.org/units/Nanomolar,414733,>,1,True,>,,IC50,nM,,100000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,100.0
,1662601,[],CHEMBL864555,Inhibitory activity against Akt1,B,,,BAO_0000190,BAO_0000357,single protein format,CC(=O)Nc1c(C(N)=O)sc2[nH]nc(C)c12,,,CHEMBL1148538,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL199737,,CHEMBL199737,,False,http://www.openphacts.org/units/Nanomolar,414732,>,1,True,>,,IC50,nM,,20000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,20.0
,1662602,[],CHEMBL864555,Inhibitory activity against Akt1,B,,,BAO_0000190,BAO_0000357,single protein format,CN1CCN(C(=O)c2cc3c(-c4ccccc4)[nH]nc3s2)CC1,,,CHEMBL1148538,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL371239,,CHEMBL371239,,False,http://www.openphacts.org/units/Nanomolar,414731,>,1,True,>,,IC50,nM,,20000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,20.0
,1662603,[],CHEMBL864555,Inhibitory activity against Akt1,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(CNC(=O)c2cc3c(-c4ccccc4)[nH]nc3s2)cc1,,,CHEMBL1148538,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL199383,,CHEMBL199383,,False,http://www.openphacts.org/units/Nanomolar,414730,>,1,True,>,,IC50,nM,,20000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,20.0
,1662604,[],CHEMBL864555,Inhibitory activity against Akt1,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NCCc1ccccc1)c1cc2c(-c3ccccc3)[nH]nc2s1,,,CHEMBL1148538,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL197923,,CHEMBL197923,,False,http://www.openphacts.org/units/Nanomolar,414729,>,1,True,>,,IC50,nM,,20000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,20.0
,1662605,[],CHEMBL864555,Inhibitory activity against Akt1,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NCc1ccccc1)c1cc2c(-c3ccccc3)[nH]nc2s1,,,CHEMBL1148538,Bioorg. Med. Chem. Lett.,2006.0,"{'bei': '14.47', 'le': '0.27', 'lle': '0.60', 'sei': '8.35'}",CHEMBL200499,,CHEMBL200499,4.82,False,http://www.openphacts.org/units/Nanomolar,414728,=,1,True,=,,IC50,nM,,15000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,15.0
,1662606,[],CHEMBL864555,Inhibitory activity against Akt1,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(NC1CCCCC1)c1cc2c(-c3ccccc3)[nH]nc2s1,,,CHEMBL1148538,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL199755,,CHEMBL199755,,False,http://www.openphacts.org/units/Nanomolar,414727,>,1,True,>,,IC50,nM,,20000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,20.0
,1662607,[],CHEMBL864555,Inhibitory activity against Akt1,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCN(C)C(=O)c1cc2c(-c3ccccc3)[nH]nc2s1,,,CHEMBL1148538,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL199528,,CHEMBL199528,,False,http://www.openphacts.org/units/Nanomolar,414726,>,1,True,>,,IC50,nM,,20000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,20.0
,1662608,[],CHEMBL864555,Inhibitory activity against Akt1,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1n[nH]c2sc(C(=O)NCc3ccccc3)cc12,,,CHEMBL1148538,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL373001,,CHEMBL373001,,False,http://www.openphacts.org/units/Nanomolar,414725,>,1,True,>,,IC50,nM,,20000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,20.0
,1662609,[],CHEMBL864555,Inhibitory activity against Akt1,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1n[nH]c2sc(C(=O)NC3CCCCC3)cc12,,,CHEMBL1148538,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL199951,,CHEMBL199951,,False,http://www.openphacts.org/units/Nanomolar,414724,>,1,True,>,,IC50,nM,,20000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,20.0
,1662610,[],CHEMBL864555,Inhibitory activity against Akt1,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCN(C)C(=O)c1cc2c(C)n[nH]c2s1,,,CHEMBL1148538,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL200657,,CHEMBL200657,,False,http://www.openphacts.org/units/Nanomolar,414723,>,1,True,>,,IC50,nM,,20000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,20.0
,1662611,[],CHEMBL864555,Inhibitory activity against Akt1,B,,,BAO_0000190,BAO_0000357,single protein format,CCCCNC(=O)c1cc2c(C)n[nH]c2s1,,,CHEMBL1148538,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL371242,,CHEMBL371242,,False,http://www.openphacts.org/units/Nanomolar,414722,>,1,True,>,,IC50,nM,,20000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,20.0
,1662612,[],CHEMBL864555,Inhibitory activity against Akt1,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1n[nH]c2sc(C(N)=O)cc12,,,CHEMBL1148538,Bioorg. Med. Chem. Lett.,2006.0,,CHEMBL198022,,CHEMBL198022,,False,http://www.openphacts.org/units/Nanomolar,414721,>,1,True,>,,IC50,nM,,20000.0,CHEMBL4282,Homo sapiens,Serine/threonine-protein kinase AKT,9606,,,IC50,uM,UO_0000065,,20.0
